entry,exit,entry_price,exit_price,qty,pnl,symbol
2021-08-30 00:00:00,2021-09-13 00:00:00,145.52836831072682,146.9733567204867,68.71512486588435,99.29255900640601,AAPL
2021-11-15 00:00:00,2022-01-14 00:00:00,147.08079345543362,167.42456905140264,68.66493116972852,1396.9039510296152,AAPL
2022-02-16 00:00:00,2022-02-18 00:00:00,168.3050846462235,166.1507306968163,68.30569934474038,-147.1546531503609,AAPL
2022-08-26 00:00:00,2022-08-30 00:00:00,167.52933871852102,159.08064602540063,67.74360803724095,-572.3449262298509,AAPL
2022-10-31 00:00:00,2022-11-03 00:00:00,150.4296705538908,139.38807358119388,71.63943716007212,-791.013792472364,AAPL
2022-12-01 00:00:00,2022-12-06 00:00:00,145.80943080529573,144.54327961168443,68.4844806198967,-86.71170688073289,AAPL
2023-03-06 00:00:00,2023-08-07 00:00:00,151.53003961876908,179.52219564174885,65.32679233904581,1828.63776363537,AAPL
2024-05-28 00:00:00,2024-07-26 00:00:00,189.96022050375956,216.71340488111278,61.737184573893344,1651.6662818440564,AAPL
2024-08-01 00:00:00,2024-08-02 00:00:00,222.55431252115324,217.1592739700989,60.11690056785789,-324.332996133493,AAPL
2024-09-13 00:00:00,2024-09-17 00:00:00,222.0274220333444,214.03764384171754,58.79878422714846,-469.7892439122443,AAPL
2024-10-07 00:00:00,2024-10-08 00:00:00,222.9410165829116,222.51976979523684,56.45059590035552,-23.779632185349328,AAPL
2024-10-09 00:00:00,2024-11-01 00:00:00,223.66595548787532,219.21620360453204,56.16131242303432,-249.90390572542674,AAPL
2025-03-03 00:00:00,2025-03-04 00:00:00,240.63939148344318,236.34236936636427,51.16148949234979,-219.84205189132808,AAPL
2025-03-10 00:00:00,2025-03-11 00:00:00,234.41914807106497,222.52233430832737,51.581228523485116,-613.652269397111,AAPL
2025-07-16 00:00:00,2025-07-31 00:00:00,209.57374001293138,207.56231606282665,54.76819460696249,-110.16205833644017,AAPL
2025-08-07 00:00:00,2025-09-11 00:00:00,218.12409563360194,226.1268303620888,52.11626567977178,417.072649274558,AAPL
2025-09-15 00:00:00,2025-10-13 00:00:00,236.44954894696625,248.5521449413716,49.84101691443091,603.2056916656802,AAPL
2025-10-20 00:00:00,2025-12-18 00:00:00,255.29569031887186,272.96604003687565,48.52448407831676,857.4446035495639,AAPL
2026-02-24 00:00:00,2026-03-02 00:00:00,267.74724329445996,262.03736300060575,49.47029930434625,-282.46948712895573,AAPL
2026-04-29 00:00:00,2026-06-10 00:00:00,267.43736360190036,290.59462023925784,48.471412528049164,1122.4649394872595,AAPL
2026-06-16 00:00:00,2026-06-18 00:00:00,295.397625,297.96093035888674,47.68329371655866,122.22684231302628,AAPL
2021-09-15 00:00:00,2021-09-21 00:00:00,291.7406855015623,284.1738876004335,34.27701550370988,-259.36724897043314,MSFT
2021-09-24 00:00:00,2021-09-28 00:00:00,286.9017012713774,278.5132112159188,33.95111533973095,-284.79859339906216,MSFT
2021-11-30 00:00:00,2021-12-06 00:00:00,323.17294005897895,311.90278667540514,29.259362358447518,-329.75750168526974,MSFT
2021-12-08 00:00:00,2021-12-15 00:00:00,323.16324178326715,316.389455451879,28.239835092586844,-191.29060895082148,MSFT
2021-12-16 00:00:00,2021-12-17 00:00:00,323.5488281364027,308.9469563837833,27.614954127503932,-403.2300186242792,MSFT
2021-12-23 00:00:00,2022-01-05 00:00:00,320.6960180928962,313.74171264830284,26.603249017887066,-185.00711948896605,MSFT
2022-12-01 00:00:00,2022-12-19 00:00:00,246.96612702237712,237.9630493113346,33.79633073374837,-304.2709919440322,MSFT
2023-03-06 00:00:00,2023-03-10 00:00:00,250.08132236558802,244.61904389692336,32.15865079752065,-175.65950583260292,MSFT
2023-03-14 00:00:00,2023-04-26 00:00:00,250.3933403116566,289.06510449892,31.41704328602831,1214.9524894183323,MSFT
2023-04-27 00:00:00,2023-07-27 00:00:00,288.6424268536456,332.44369959833284,31.463049280442828,1378.1216029122115,MSFT
2023-10-24 00:00:00,2023-12-15 00:00:00,324.48952518489193,359.6782005058717,32.234299389094964,1134.2822954021194,MSFT
2023-12-19 00:00:00,2024-01-05 00:00:00,364.5918860750372,361.7568080783209,31.79987059956409,-90.15511343525031,MSFT
2024-01-09 00:00:00,2024-03-06 00:00:00,365.102281727601,395.822671907748,31.50848477573971,967.9529462959454,MSFT
2024-03-08 00:00:00,2024-03-12 00:00:00,401.1250760775614,400.39023759710443,31.091979473470648,-22.847582950684227,MSFT
2024-03-13 00:00:00,2024-04-16 00:00:00,411.09520689818146,407.2169634659906,30.28234053779788,-117.44228830208158,MSFT
2024-06-06 00:00:00,2024-07-18 00:00:00,417.65820479131156,437.24617805598336,29.525297525536974,578.3407385616993,MSFT
2024-09-26 00:00:00,2024-10-02 00:00:00,429.3446403563655,416.58306953666744,30.068672776004348,-383.723497085306,MSFT
2025-08-11 00:00:00,2025-08-20 00:00:00,518.4202252020033,505.57674845191326,24.162058872299404,-310.3248413606834,MSFT
2025-09-25 00:00:00,2025-09-26 00:00:00,505.3535972663954,506.59657221555597,24.172728217706407,30.04609562747646,MSFT
2025-09-29 00:00:00,2025-10-13 00:00:00,508.5350330908621,512.9034334519299,24.08058532714756,105.19363763783622,MSFT
2025-10-21 00:00:00,2025-11-03 00:00:00,514.5003158632285,516.2803264000664,24.00584511421265,42.730657248999705,MSFT
2026-05-08 00:00:00,2026-05-13 00:00:00,416.6961969055671,402.12745940368507,29.74288136803863,-433.31623120057156,MSFT
2026-05-18 00:00:00,2026-06-08 00:00:00,415.927466044666,413.9329446411133,28.75604593660126,-57.354549102095916,MSFT
2021-09-23 00:00:00,2021-12-06 00:00:00,251.79250508880614,333.66975158691406,39.71524091423231,3251.77457006634,TSLA
2022-01-13 00:00:00,2022-01-14 00:00:00,369.87484744262696,339.7900114593506,35.827725679892,-1077.8712507333712,TSLA
2022-04-20 00:00:00,2022-04-21 00:00:00,343.5050101776123,358.0642254943848,35.440249657605705,515.9822256452535,TSLA
2022-08-09 00:00:00,2022-08-30 00:00:00,290.43848162841795,287.7260601196289,43.69216322103435,-118.51156328625257,TSLA
2023-02-23 00:00:00,2023-03-08 00:00:00,204.01195866394042,184.94747328948975,61.62076999809712,-1174.7682683911116,TSLA
2023-06-29 00:00:00,2023-07-28 00:00:00,258.15901377868653,259.7300553588867,44.14568194419464,69.35470192062166,TSLA
2023-09-06 00:00:00,2023-09-22 00:00:00,255.26756938934324,257.27129389953615,44.91741917177574,90.00213372909639,TSLA
2023-12-06 00:00:00,2024-01-04 00:00:00,243.04145816802978,239.13037500000002,47.54728940509078,-185.9614032776899,TSLA
2024-05-15 00:00:00,2024-05-24 00:00:00,179.9899438934326,174.75257633972168,63.17020217754371,-330.8455672460259,TSLA
2024-05-28 00:00:00,2024-06-05 00:00:00,176.4881938934326,175.26233110046388,62.54897472117904,-76.6764608490339,TSLA
2024-06-07 00:00:00,2024-06-11 00:00:00,176.2180698852539,173.83303816986086,62.209733228358196,-148.37218675577424,TSLA
2024-06-13 00:00:00,2024-07-25 00:00:00,188.48419438934326,216.69160305023195,57.37407831918172,1618.3740736909913,TSLA
2024-08-01 00:00:00,2024-08-02 00:00:00,227.80384744262693,214.7725648803711,54.5753776509161,-711.1871671109093,TSLA
