strategy,market,params,train_cagr,train_dd,test_cagr,test_dd,test_sharpe,test_trades,win_rate,score
crash,2800.HK,"lb2,drop0.03,ma50,h1,sl0.05,tp0.06",-0.10074968445925758,-0.4989508087820057,-0.11446469207476107,-0.28910763142246165,-1.5723240483981544,17,0.23529411764705882,-0.225487386654759
crash,2800.HK,"lb2,drop0.03,ma50,h1,sl0.05,tp0.1",-0.1236088660958432,-0.5538664427191133,-0.11446469207476107,-0.28910763142246165,-1.5723240483981544,17,0.23529411764705882,-0.26207547677562154
crash,2800.HK,"lb2,drop0.03,ma50,h2,sl0.03,tp0.06",-0.11479027849211454,-0.5358333992006439,-0.14608800399536614,-0.3612807807441283,-1.327560962463252,17,0.29411764705882354,-0.2487486282922755
crash,2800.HK,"lb2,drop0.03,ma50,h2,sl0.03,tp0.1",-0.10514877907173092,-0.520290629622444,-0.1531161058705398,-0.37579732241499353,-1.4369216469898498,17,0.29411764705882354,-0.23522143647734192
crash,2800.HK,"lb2,drop0.03,ma50,h2,sl0.05,tp0.06",-0.11600868667034125,-0.5447764252183115,-0.07545146618520737,-0.2032420635450356,-0.7348984976748112,17,0.4117647058823529,-0.2522027929749191
crash,2800.HK,"lb2,drop0.03,ma50,h2,sl0.05,tp0.1",-0.11540409731109946,-0.54298055537443,-0.1053451754776521,-0.27285808039881465,-1.1842313566063905,16,0.3125,-0.25114923615470697
crash,2800.HK,"lb2,drop0.03,ma50,h3,sl0.03,tp0.06",-0.12961749809665046,-0.5679111686998828,-0.12665931436907807,-0.32003078449830435,-1.0131496610315516,17,0.29411764705882354,-0.27159529027162116
crash,2800.HK,"lb2,drop0.03,ma50,h3,sl0.03,tp0.1",-0.12169537812190923,-0.5602354002214067,-0.12297084313994633,-0.3152457274103938,-0.969744855258923,17,0.29411764705882354,-0.2617542281772609
crash,2800.HK,"lb2,drop0.03,ma50,h3,sl0.05,tp0.06",-0.13479502272636046,-0.5821636020044093,-0.06713028277599253,-0.18346342272100158,-0.48802103101477873,17,0.4117647058823529,-0.2803359232274628
crash,2800.HK,"lb2,drop0.03,ma50,h3,sl0.05,tp0.1",-0.1464347489117398,-0.6110016364325912,-0.06936549012239301,-0.18889420628140607,-0.5109374539424495,16,0.375,-0.2991851580198876
crash,2800.HK,"lb2,drop0.03,ma100,h1,sl0.03,tp0.06",-0.10037469133166121,-0.4861143773544754,-0.14917684071921922,-0.36394533907916515,-1.5405500042664808,15,0.13333333333333333,-0.22190328567028006
crash,2800.HK,"lb2,drop0.03,ma100,h1,sl0.03,tp0.1",-0.12324340539305478,-0.5424369006383549,-0.14917684071921922,-0.36394533907916515,-1.5405500042664808,15,0.13333333333333333,-0.2588526305526435
crash,2800.HK,"lb2,drop0.03,ma100,h1,sl0.05,tp0.06",-0.11055296788878755,-0.5140681383207899,-0.10901433838939778,-0.2768693974612375,-1.5385698608446037,15,0.2,-0.23907000246898502
crash,2800.HK,"lb2,drop0.03,ma100,h1,sl0.05,tp0.1",-0.13316294745929946,-0.5673268935529542,-0.10901433838939778,-0.2768693974612375,-1.5385698608446037,15,0.2,-0.27499467084753804
crash,2800.HK,"lb2,drop0.03,ma100,h2,sl0.03,tp0.06",-0.10837008925906222,-0.5295005990467014,-0.14151849128472027,-0.3517274986462927,-1.306200939110058,15,0.26666666666666666,-0.24074523902073758
crash,2800.HK,"lb2,drop0.03,ma100,h2,sl0.03,tp0.1",-0.10302534061967217,-0.5234862808929605,-0.14858420242290993,-0.3664611632930851,-1.4177198692770139,15,0.26666666666666666,-0.23389691084291228
crash,2800.HK,"lb2,drop0.03,ma100,h2,sl0.05,tp0.06",-0.09732181767061099,-0.5090091685572873,-0.07444697344060047,-0.20083170728977973,-0.7445691226592618,15,0.4,-0.2245741098099328
crash,2800.HK,"lb2,drop0.03,ma100,h2,sl0.05,tp0.1",-0.10108059324782226,-0.5191667376016034,-0.10437316130285046,-0.27065832687998925,-1.210909657580024,14,0.2857142857142857,-0.2308722776482231
crash,2800.HK,"lb2,drop0.03,ma100,h3,sl0.03,tp0.06",-0.12959621573804592,-0.5620160176643232,-0.12698872732990663,-0.32074399507302065,-1.0543555993514047,15,0.26666666666666666,-0.2701002201541267
crash,2800.HK,"lb2,drop0.03,ma100,h3,sl0.03,tp0.1",-0.12270400791822611,-0.5564097972083966,-0.12330164734504934,-0.31596395696720225,-1.0088134967335625,15,0.26666666666666666,-0.26180645722032525
crash,2800.HK,"lb2,drop0.03,ma100,h3,sl0.05,tp0.06",-0.11753698704386772,-0.5492936903569563,-0.06854650063739309,-0.18690703828473543,-0.5683872650587807,15,0.4,-0.2548604096331068
crash,2800.HK,"lb2,drop0.03,ma100,h3,sl0.05,tp0.1",-0.1320779866943912,-0.5881055259215733,-0.07077831464760831,-0.1923149183631505,-0.5948595932718086,14,0.35714285714285715,-0.2791043681747845
crash,2800.HK,"lb2,drop0.03,ma200,h1,sl0.03,tp0.06",-0.131159391819632,-0.5333788740445125,-0.08468556078347089,-0.2205970371959759,-1.4266523356483185,12,0.16666666666666666,-0.2645041103307601
crash,2800.HK,"lb2,drop0.03,ma200,h1,sl0.03,tp0.1",-0.15324555062591938,-0.5845211478759538,-0.08468556078347089,-0.2205970371959759,-1.4266523356483185,12,0.16666666666666666,-0.2993758375949078
crash,2800.HK,"lb2,drop0.03,ma200,h1,sl0.05,tp0.06",-0.14098937315620896,-0.5568366282682126,-0.07731299181197981,-0.2030080921838857,-1.3141735510024304,12,0.16666666666666666,-0.28019853022326213
crash,2800.HK,"lb2,drop0.03,ma200,h1,sl0.05,tp0.1",-0.1628256512285403,-0.6054079021529135,-0.07731299181197981,-0.2030080921838857,-1.3141735510024304,12,0.16666666666666666,-0.3141776267667687
crash,2800.HK,"lb2,drop0.03,ma200,h2,sl0.03,tp0.06",-0.15618980510476332,-0.5868886415881445,-0.08296223034904837,-0.22111724624777807,-1.0562762042680358,12,0.25,-0.30291196550179944
crash,2800.HK,"lb2,drop0.03,ma200,h2,sl0.03,tp0.1",-0.151131704948251,-0.5816079055502688,-0.09050988736598287,-0.23881936575615148,-1.2255326837418492,12,0.25,-0.2965336813358182
crash,2800.HK,"lb2,drop0.03,ma200,h2,sl0.05,tp0.06",-0.14293586819620807,-0.5645671722462282,-0.048277661181316156,-0.13638079737469155,-0.5068460382009269,12,0.3333333333333333,-0.2840776612577651
crash,2800.HK,"lb2,drop0.03,ma200,h2,sl0.05,tp0.1",-0.14650470567316454,-0.5720232158623607,-0.08017541308961451,-0.21451508783999473,-1.0132543845298314,12,0.25,-0.2895105096387547
crash,2800.HK,"lb2,drop0.03,ma200,h3,sl0.03,tp0.06",-0.16070934448261476,-0.5960302140100031,-0.0774064341981705,-0.20791979612659794,-0.9379996011234125,12,0.25,-0.30971689798511554
crash,2800.HK,"lb2,drop0.03,ma200,h3,sl0.03,tp0.1",-0.1567678645839471,-0.5908593772462568,-0.07350994811933442,-0.20234579526401264,-0.8670102515042389,12,0.25,-0.3044827088955113
crash,2800.HK,"lb2,drop0.03,ma200,h3,sl0.05,tp0.06",-0.14266369669418177,-0.5624036933624701,-0.052444998157555434,-0.1468591404843662,-0.4977698240731178,12,0.3333333333333333,-0.2832646200347993
crash,2800.HK,"lb2,drop0.03,ma200,h3,sl0.05,tp0.1",-0.15948630806512842,-0.5963272350041362,-0.05587055344012104,-0.1554110900254333,-0.5396089653047036,12,0.3333333333333333,-0.3085681168161625
crash,2800.HK,"lb2,drop0.05,ma50,h1,sl0.03,tp0.06",-0.07474398892939904,-0.3800208360223264,-0.0760506001699961,-0.19750565180469493,-0.9495654872304501,3,0.0,-0.16974919793498064
crash,2800.HK,"lb2,drop0.05,ma50,h1,sl0.03,tp0.1",-0.08237853499476477,-0.4009689240404013,-0.0760506001699961,-0.19750565180469493,-0.9495654872304501,3,0.0,-0.1826207660048651
crash,2800.HK,"lb2,drop0.05,ma50,h1,sl0.05,tp0.06",-0.08395077141144125,-0.4053234185462318,-0.033866163831156815,-0.09138992662577505,-0.9105971907334948,3,0.3333333333333333,-0.1852816260479992
crash,2800.HK,"lb2,drop0.05,ma50,h1,sl0.05,tp0.1",-0.09150934974016789,-0.42541657343656347,-0.033866163831156815,-0.09138992662577505,-0.9105971907334948,3,0.3333333333333333,-0.19786349309930876
crash,2800.HK,"lb2,drop0.05,ma50,h2,sl0.03,tp0.06",-0.08735680715410876,-0.4000410658964758,-0.0760506001699961,-0.19750565180469493,-0.9495654872304501,3,0.0,-0.18736707362822771
crash,2800.HK,"lb2,drop0.05,ma50,h2,sl0.03,tp0.1",-0.10957188832752607,-0.45501394517990623,-0.0760506001699961,-0.19750565180469493,-0.9495654872304501,3,0.0,-0.22332537462250263
crash,2800.HK,"lb2,drop0.05,ma50,h2,sl0.05,tp0.06",-0.08494058124117754,-0.4074502695007425,-0.009058525200874468,-0.07751178951647042,-0.1517670686827141,3,0.6666666666666666,-0.18680314861636316
crash,2800.HK,"lb2,drop0.05,ma50,h2,sl0.05,tp0.1",-0.10721447691648311,-0.4489768108229534,-0.033141230127277765,-0.08949214475778133,-0.863071537875713,2,0.0,-inf
crash,2800.HK,"lb2,drop0.05,ma50,h3,sl0.03,tp0.06",-0.09363867909504675,-0.4000410658964759,-0.0760506001699961,-0.19750565180469493,-0.9495654872304501,3,0.0,-0.19364894556916573
