entry,exit,entry_price,exit_price,qty,pnl,symbol
2022-02-10 00:00:00,2022-02-25 00:00:00,170.54785369538848,160.29994902761277,58.63456961387955,-600.8814796390961,AAPL
2022-07-11 00:00:00,2022-07-19 00:00:00,142.874719455839,144.93656290533679,65.78573561620233,135.63988805066037,AAPL
2022-10-31 00:00:00,2022-11-14 00:00:00,150.42965530539226,146.41060397772972,63.383502335724515,-254.74154921429545,AAPL
2022-11-21 00:00:00,2022-12-08 00:00:00,147.7278570694692,139.91418715764934,62.81832718140175,-490.84167300817353,AAPL
2023-03-16 00:00:00,2023-03-20 00:00:00,149.92401118327223,152.6385034290435,58.6241997984226,159.13493576736437,AAPL
2023-09-07 00:00:00,2023-09-19 00:00:00,173.07785472031162,175.2144748017642,51.7010690733176,110.46554241461672,AAPL
2023-10-17 00:00:00,2023-10-27 00:00:00,174.53020539673352,164.74225828895143,51.90377014556942,-508.03135687931353,AAPL
2024-01-30 00:00:00,2024-02-12 00:00:00,188.8972851510074,186.45552984566797,45.26663419570147,-110.5300442022126,AAPL
2024-09-30 00:00:00,2024-10-02 00:00:00,228.44253890253577,224.0971389624109,36.946771401847094,-160.54849823739278,AAPL
2025-05-05 00:00:00,2025-05-30 00:00:00,202.1335146265929,198.48288172725398,40.96137041077737,-149.53492642359197,AAPL
2026-02-18 00:00:00,2026-03-10 00:00:00,263.4890584682783,257.28413272413167,30.85566773015495,-191.45712705167352,AAPL
2026-04-14 00:00:00,2026-04-17 00:00:00,259.1408683302263,266.5808956272404,30.634587908614037,227.92217027286733,AAPL
2022-01-03 00:00:00,2022-01-11 00:00:00,323.201873754267,301.7259078207154,30.940414682134797,-664.4752916834859,MSFT
2022-03-25 00:00:00,2022-04-01 00:00:00,294.78128283008607,298.4809612766953,31.669326555233067,117.16632487502648,MSFT
2022-04-14 00:00:00,2022-04-19 00:00:00,278.22800024796476,269.54653118711707,33.97462162243567,-294.9496264691825,MSFT
2022-06-08 00:00:00,2022-06-14 00:00:00,263.0199633036251,235.82464792098244,34.81766665806595,-946.8774256538254,MSFT
2022-07-08 00:00:00,2022-08-03 00:00:00,256.3211607737045,267.6405793730533,32.03350030205883,362.6005991213715,MSFT
2022-10-31 00:00:00,2022-11-02 00:00:00,226.76393216942984,222.37015950199088,37.80788460567054,-166.11924999408075,MSFT
2022-11-18 00:00:00,2022-12-06 00:00:00,236.88783592186363,243.75520877105177,35.490827536492624,243.72874541932833,MSFT
2023-01-27 00:00:00,2023-02-17 00:00:00,242.21880126537076,252.71518546992283,35.71594785549774,374.888310921051,MSFT
2023-09-07 00:00:00,2023-09-13 00:00:00,324.4797640826092,324.1750440435156,27.816718900961373,-8.47631167095642,MSFT
2023-10-17 00:00:00,2023-10-27 00:00:00,322.8146903337445,323.3139831746626,27.933939640548722,13.947216081163788,MSFT
2024-08-29 00:00:00,2024-09-06 00:00:00,409.46073375637695,403.25494941178243,22.056897148823992,-136.88034701650213,MSFT
2024-09-13 00:00:00,2024-09-19 00:00:00,420.2069034244257,434.96837772566334,21.167079530214323,312.4573005175116,MSFT
2024-10-09 00:00:00,2024-10-10 00:00:00,410.36860026985096,409.33739800252107,22.435952064541624,-23.13600463865987,MSFT
2024-11-04 00:00:00,2024-11-12 00:00:00,404.3885717279275,412.31450827658466,22.710518748258956,180.0021305857881,MSFT
2024-11-19 00:00:00,2024-11-22 00:00:00,407.65491765865534,406.34387202533793,22.97010526495174,-30.114856204456373,MSFT
2024-12-04 00:00:00,2024-12-19 00:00:00,428.16720828705064,436.2243043769934,21.79933758012729,175.6393575801867,MSFT
2025-02-06 00:00:00,2025-02-07 00:00:00,409.3509106117239,411.39147793957005,23.2304378108251,47.40327240832994,MSFT
2025-09-24 00:00:00,2025-10-08 00:00:00,507.42157003864435,519.7268764577162,18.834051818985106,231.75877874529033,MSFT
2025-10-27 00:00:00,2025-10-31 00:00:00,528.6975779115331,525.2887719848661,18.51448414345075,-63.11228327737808,MSFT
2025-12-31 00:00:00,2026-01-09 00:00:00,485.91999097117906,471.7222530946987,20.014510249329003,-284.1607702461024,MSFT
2026-03-16 00:00:00,2026-03-23 00:00:00,397.4082953904435,382.87878542451887,23.757153483987018,-345.17979830759214,MSFT
2026-05-29 00:00:00,2026-06-04 00:00:00,432.7662627868652,435.5920925598145,21.01852859905719,59.394783898802416,MSFT
2022-07-06 00:00:00,2022-07-12 00:00:00,230.8953887786865,236.7282410964966,43.30965660637342,252.61883092004427,TSLA
2022-07-15 00:00:00,2022-07-27 00:00:00,240.11999999999998,263.67809255981444,42.69789618074315,1005.8809903352958,TSLA
2022-09-19 00:00:00,2022-09-22 00:00:00,300.24004133605956,299.71005535888673,37.49832890761452,-19.873588488451787,TSLA
2023-01-26 00:00:00,2023-02-22 00:00:00,160.04998622131347,197.83102767944337,70.21947641548917,2652.96494962177,TSLA
2023-05-22 00:00:00,2023-05-25 00:00:00,180.7903469467163,186.44672328948977,76.8381244739957,434.62534949779,TSLA
2023-09-07 00:00:00,2023-09-13 00:00:00,245.19254232788086,269.93497232055665,58.4284350407725,1445.6614635779188,TSLA
2023-10-13 00:00:00,2023-10-19 00:00:00,259.0294438934326,225.8370219497681,60.88835986519386,-2021.0321321032025,TSLA
2023-11-21 00:00:00,2023-11-30 00:00:00,235.15751328277585,245.01742938995363,58.47504369050643,576.5590251519498,TSLA
2024-02-29 00:00:00,2024-03-12 00:00:00,204.28208267211912,177.68111927032473,70.1353966099375,-1865.6691183912826,TSLA
2024-05-06 00:00:00,2024-06-07 00:00:00,183.89190305328367,176.0419398803711,67.76663661211325,-531.9656017572379,TSLA
2024-06-18 00:00:00,2024-07-22 00:00:00,186.65327755737303,244.08790171051027,63.914067432851,3670.8804411040655,TSLA
